machine,cash_count,cash_amount,credit_count,credit_amount,total_count,total_revenue,date
CGG_MY21-AU,1045,2174.50,85,288.00,1130,2462.50,20150301
CGG_MY22-AU,1024,2454.60,99,355.45,1123,2810.05,20150301
CGG_MY23-AU,786,1718.15,58,173.60,844,1891.75,20150301
CGG_MY24-AU,856,1953.75,72,248.00,928,2201.75,20150301
CGG_MY25-AU,1055,2286.70,77,249.85,1132,2536.55,20150301
CGG_MY26-AU,951,2269.25,102,366.20,1053,2635.45,20150301
CGG_MY31-AU,469,1161.90,69,265.60,538,1427.50,20150301
CGG_MY32-AU,543,1372.15,74,268.55,617,1640.70,20150301
CGG_MY33-AU,286,778.20,69,288.10,355,1066.30,20150301
CGG_MY34-AU,339,944.10,42,165.60,381,1109.70,20150301
CGG_MY35-AU,213,578.80,38,135.60,251,714.40,20150301
CGG_MY41-AU,1646,3532.90,174,544.60,1820,4077.50,20150301
CGG_MY42-AU,2221,4518.95,158,477.95,2379,4996.90,20150301
CGG_MY43-AU,898,2645.65,91,353.10,989,2998.75,20150301
CGG_MY44-AU,466,1410.30,54,209.95,520,1620.25,20150301
CGG_MY45-AU,837,2560.55,138,539.95,975,3100.50,20150301
CGG_MY46-AU,1643,5155.05,223,890.55,1866,6045.60,20150301
CGG_MY47-AU,1115,3435.35,191,759.30,1306,4194.65,20150301
